"YEAR","CARRIER","CARRIER_NAME","MANUFACTURE_YEAR","UNIQUE_CARRIER_NAME","SERIAL_NUMBER","TAIL_NUMBER","AIRCRAFT_STATUS","OPERATING_STATUS","NUMBER_OF_SEATS","MANUFACTURER","MODEL","CAPACITY_IN_POUNDS","ACQUISITION_DATE","AIRLINE_ID","UNIQUE_CARRIER",
2019,"AA","American Airlines Inc.",2012,"American Airlines Inc.","41665","N718AN","O","Y",304,"Boeing","B777-300",108500,2012-12-19,19805,"AA",
2019,"AA","American Airlines Inc.",2013,"American Airlines Inc.","41668","N719AN","O","Y",304,"Boeing","B777-300",108500,2013-01-28,19805,"AA",
2019,"AA","American Airlines Inc.",2013,"American Airlines Inc.","31547","N722AN","O","Y",304,"Boeing","B777-300",108500,2013-04-24,19805,"AA",
2019,"AA","American Airlines Inc.",2013,"American Airlines Inc.","33125","N723AN","O","Y",304,"Boeing","B777-300",108500,2013-05-28,19805,"AA",
2019,"AA","American Airlines Inc.",2013,"American Airlines Inc.","31548","N724AN","O","Y",304,"Boeing","B777-300",108500,2013-06-26,19805,"AA",
2019,"AA","American Airlines Inc.",2013,"American Airlines Inc.","41666","N725AN","O","Y",304,"Boeing","B777-300",108500,2013-07-31,19805,"AA",
2019,"AA","American Airlines Inc.",2013,"American Airlines Inc.","31550","N726AN","O","Y",304,"Boeing","B777-300",108500,2013-12-18,19805,"AA",
2019,"AA","American Airlines Inc.",2014,"American Airlines Inc.","33541","N727AN","O","Y",304,"Boeing","B777-300",108500,2014-02-25,19805,"AA",
2019,"AA","American Airlines Inc.",2014,"American Airlines Inc.","31553","N728AN","O","Y",304,"Boeing","B777-300",108500,2014-04-22,19805,"AA",
2019,"AA","American Airlines Inc.",2014,"American Airlines Inc.","33127","N729AN","O","Y",304,"Boeing","B777-300",108500,2014-05-19,19805,"AA",
2019,"AA","American Airlines Inc.",2014,"American Airlines Inc.","31554","N730AN","O","Y",304,"Boeing","B777-300",108500,2014-07-16,19805,"AA",
2019,"AA","American Airlines Inc.",2000,"American Airlines Inc.","1182","N730US","O","Y",128,"Airbus","A319-112",35000,2000-02-16,19805,"AA",
2019,"AA","American Airlines Inc.",2014,"American Airlines Inc.","33523","N731AN","O","Y",304,"Boeing","B777-300",108500,2014-10-09,19805,"AA",
2019,"AA","American Airlines Inc.",2014,"American Airlines Inc.","31549","N732AN","O","Y",304,"Boeing","B777-300",108500,2014-12-08,19805,"AA",
2019,"AA","American Airlines Inc.",2000,"American Airlines Inc.","1203","N732US","O","Y",128,"Airbus","A319-112",35000,2000-03-14,19805,"AA",
2019,"AA","American Airlines Inc.",2015,"American Airlines Inc.","33524","N733AR","O","Y",304,"Boeing","B777-300",108500,2015-02-02,19805,"AA",
2019,"AA","American Airlines Inc.",2000,"American Airlines Inc.","1205","N733UW","O","Y",128,"Airbus","A319-112",35000,2000-03-29,19805,"AA",
2019,"AA","American Airlines Inc.",2015,"American Airlines Inc.","31480","N734AR","O","Y",304,"Boeing","B777-300",108500,2015-10-26,19805,"AA",
2019,"AA","American Airlines Inc.",2016,"American Airlines Inc.","32439","N735AT","O","Y",304,"Boeing","B777-300",108500,2016-02-08,19805,"AA",
2019,"AA","American Airlines Inc.",2016,"American Airlines Inc.","33538","N736AT","O","Y",304,"Boeing","B777-300",108500,2016-03-01,19805,"AA",
2019,"AA","American Airlines Inc.",2001,"American Airlines Inc.","30259","N750AN","O","Y",273,"Boeing","B777-200",108500,2001-03-27,19805,"AA",
2019,"AA","American Airlines Inc.",2001,"American Airlines Inc.","30798","N751AN","O","Y",273,"Boeing","B777-200",108500,2001-04-04,19805,"AA",
2019,"AA","American Airlines Inc.",2001,"American Airlines Inc.","30260","N752AN","O","Y",273,"Boeing","B777-200",108500,2001-05-16,19805,"AA",
2019,"AA","American Airlines Inc.",2001,"American Airlines Inc.","30261","N753AN","O","Y",273,"Boeing","B777-200",108500,2001-05-25,19805,"AA",
2019,"AA","American Airlines Inc.",2001,"American Airlines Inc.","30262","N754AN","O","Y",273,"Boeing","B777-200",108500,2001-06-18,19805,"AA",
2019,"AA","American Airlines Inc.",2001,"American Airlines Inc.","30263","N755AN","O","Y",273,"Boeing","B777-200",108500,2001-07-27,19805,"AA",
2019,"AA","American Airlines Inc.",2001,"American Airlines Inc.","30264","N756AM","O","Y",273,"Boeing","B777-200",108500,2001-08-24,19805,"AA",
2019,"AA","American Airlines Inc.",2001,"American Airlines Inc.","32636","N757AN","O","Y",273,"Boeing","B777-200",108500,2001-11-06,19805,"AA",
2019,"AA","American Airlines Inc.",2001,"American Airlines Inc.","32637","N758AN","O","Y",273,"Boeing","B777-200",108500,2001-11-13,19805,"AA",
2019,"AA","American Airlines Inc.",2001,"American Airlines Inc.","32638","N759AN","O","Y",273,"Boeing","B777-200",108500,2001-12-14,19805,"AA",
2019,"AA","American Airlines Inc.",2002,"American Airlines Inc.","31479","N762AN","O","Y",273,"Boeing","B777-200",108500,2002-04-29,19805,"AA",
2019,"AA","American Airlines Inc.",2003,"American Airlines Inc.","32879","N765AN","O","Y",273,"Boeing","B777-200",108500,2003-05-09,19805,"AA",
2019,"AA","American Airlines Inc.",2003,"American Airlines Inc.","32880","N766AN","O","Y",273,"Boeing","B777-200",108500,2003-06-30,19805,"AA",
2019,"AA","American Airlines Inc.",2006,"American Airlines Inc.","33539","N767AJ","O","Y",273,"Boeing","B777-200",108500,2006-03-30,19805,"AA",
2019,"AA","American Airlines Inc.",2006,"American Airlines Inc.","33540","N768AA","O","Y",273,"Boeing","B777-200",108500,2006-05-26,19805,"AA",
2019,"AA","American Airlines Inc.",1999,"American Airlines Inc.","29578","N770AN","O","Y",273,"Boeing","B777-200",108500,1999-01-21,19805,"AA",
2019,"AA","American Airlines Inc.",1999,"American Airlines Inc.","29579","N771AN","O","Y",273,"Boeing","B777-200",108500,1999-01-29,19805,"AA",
2019,"AA","American Airlines Inc.",1999,"American Airlines Inc.","29580","N772AN","O","Y",273,"Boeing","B777-200",108500,1999-03-01,19805,"AA",
2019,"AA","American Airlines Inc.",1999,"American Airlines Inc.","29583","N773AN","O","Y",273,"Boeing","B777-200",108500,1999-03-08,19805,"AA",
2019,"AA","American Airlines Inc.",1999,"American Airlines Inc.","29581","N774AN","O","Y",273,"Boeing","B777-200",108500,1999-04-12,19805,"AA",
2019,"AA","American Airlines Inc.",1999,"American Airlines Inc.","29584","N775AN","O","Y",273,"Boeing","B777-200",108500,1999-04-20,19805,"AA",
2019,"AA","American Airlines Inc.",1999,"American Airlines Inc.","29582","N776AN","O","Y",273,"Boeing","B777-200",108500,1999-05-18,19805,"AA",
2019,"AA","American Airlines Inc.",1999,"American Airlines Inc.","29585","N777AN","O","Y",273,"Boeing","B777-200",108500,1999-05-25,19805,"AA",
2019,"AA","American Airlines Inc.",1999,"American Airlines Inc.","29587","N778AN","O","Y",273,"Boeing","B777-200",108500,1999-06-21,19805,"AA",
2019,"AA","American Airlines Inc.",1999,"American Airlines Inc.","29955","N779AN","O","Y",273,"Boeing","B777-200",108500,1999-06-27,19805,"AA",
2019,"AA","American Airlines Inc.",1999,"American Airlines Inc.","29956","N780AN","O","Y",273,"Boeing","B777-200",108500,1999-09-10,19805,"AA",
2019,"AA","American Airlines Inc.",2000,"American Airlines Inc.","29586","N781AN","O","Y",273,"Boeing","B777-200",108500,2000-01-27,19805,"AA",
2019,"AA","American Airlines Inc.",2000,"American Airlines Inc.","30003","N782AN","O","Y",273,"Boeing","B777-200",108500,2000-02-29,19805,"AA",
2019,"AA","American Airlines Inc.",2000,"American Airlines Inc.","30004","N783AN","O","Y",273,"Boeing","B777-200",108500,2000-03-01,19805,"AA",
2019,"AA","American Airlines Inc.",2000,"American Airlines Inc.","30005","N785AN","O","Y",273,"Boeing","B777-200",108500,2000-04-12,19805,"AA",
2019,"AA","American Airlines Inc.",2000,"American Airlines Inc.","30250","N786AN","O","Y",273,"Boeing","B777-200",108500,2000-04-21,19805,"AA",
2019,"AA","American Airlines Inc.",2000,"American Airlines Inc.","30010","N787AL","O","Y",273,"Boeing","B777-200",108500,2000-04-28,19805,"AA",
2019,"AA","American Airlines Inc.",2000,"American Airlines Inc.","30011","N788AN","O","Y",273,"Boeing","B777-200",108500,2000-05-31,19805,"AA",
2019,"AA","American Airlines Inc.",2000,"American Airlines Inc.","30252","N789AN","O","Y",273,"Boeing","B777-200",108500,2000-06-05,19805,"AA",
2019,"AA","American Airlines Inc.",2000,"American Airlines Inc.","30251","N790AN","O","Y",273,"Boeing","B777-200",108500,2000-06-22,19805,"AA",
2019,"AA","American Airlines Inc.",2000,"American Airlines Inc.","30254","N791AN","O","Y",273,"Boeing","B777-200",108500,2000-06-28,19805,"AA",
2019,"AA","American Airlines Inc.",2000,"American Airlines Inc.","30253","N792AN","O","Y",273,"Boeing","B777-200",108500,2000-07-31,19805,"AA",
2019,"AA","American Airlines Inc.",2000,"American Airlines Inc.","30255","N793AN","O","Y",273,"Boeing","B777-200",108500,2000-09-14,19805,"AA",
2019,"AA","American Airlines Inc.",2000,"American Airlines Inc.","30256","N794AN","O","Y",273,"Boeing","B777-200",108500,2000-12-01,19805,"AA",
2019,"AA","American Airlines Inc.",2000,"American Airlines Inc.","30257","N795AN","O","Y",273,"Boeing","B777-200",108500,2000-12-16,19805,"AA",
2019,"AA","American Airlines Inc.",2000,"American Airlines Inc.","30796","N796AN","O","Y",273,"Boeing","B777-200",108500,2000-12-18,19805,"AA",
2019,"AA","American Airlines Inc.",2001,"American Airlines Inc.","30012","N797AN","O","Y",273,"Boeing","B777-200",108500,2001-01-26,19805,"AA",
2019,"AA","American Airlines Inc.",2001,"American Airlines Inc.","30797","N798AN","O","Y",273,"Boeing","B777-200",108500,2001-02-16,19805,"AA",
2019,"AA","American Airlines Inc.",2001,"American Airlines Inc.","30258","N799AN","O","Y",273,"Boeing","B777-200",108500,2001-03-16,19805,"AA",
2019,"AA","American Airlines Inc.",2013,"American Airlines Inc.","5678","N8001N","O","Y",128,"Airbus","A319-115",35600,2013-07-22,19805,"AA",
2019,"AA","American Airlines Inc.",2013,"American Airlines Inc.","5788","N8009T","O","Y",128,"Airbus","A319-115",35600,2013-09-27,19805,"AA",
2019,"AA","American Airlines Inc.",2015,"American Airlines Inc.","40618","N800AN","O","Y",234,"Boeing","B787-8",84600,2015-01-22,19805,"AA",
2019,"AA","American Airlines Inc.",2009,"American Airlines Inc.","29564","N800NN","O","Y",172,"Boeing","B737-823",40800,2009-07-21,19805,"AA",
2019,"AA","American Airlines Inc.",2015,"American Airlines Inc.","40619","N801AC","O","Y",234,"Boeing","B787-8",84600,2015-02-26,19805,"AA",
2019,"AA","American Airlines Inc.",2015,"American Airlines Inc.","6437","N8027D","O","Y",128,"Airbus","A319-115",35600,2015-01-26,19805,"AA",
2019,"AA","American Airlines Inc.",2015,"American Airlines Inc.","40620","N802AN","O","Y",234,"Boeing","B787-8",84600,2015-05-14,19805,"AA",
2019,"AA","American Airlines Inc.",2015,"American Airlines Inc.","6552","N8030F","O","Y",128,"Airbus","A319-115",35600,2015-04-13,19805,"AA",
2019,"AA","American Airlines Inc.",2015,"American Airlines Inc.","6595","N8031M","O","Y",128,"Airbus","A319-115",35600,2015-05-13,19805,"AA",
2019,"AA","American Airlines Inc.",2015,"American Airlines Inc.","40621","N803AL","O","Y",234,"Boeing","B787-8",84600,2015-05-05,19805,"AA",
2019,"AA","American Airlines Inc.",2009,"American Airlines Inc.","29566","N803NN","O","Y",172,"Boeing","B737-823",40800,2009-08-24,19805,"AA",
2019,"AA","American Airlines Inc.",2015,"American Airlines Inc.","40622","N804AN","O","Y",234,"Boeing","B787-8",84600,2015-04-24,19805,"AA",
2019,"AA","American Airlines Inc.",2009,"American Airlines Inc.","29567","N804NN","O","Y",172,"Boeing","B737-823",40800,2009-08-26,19805,"AA",
2019,"AA","American Airlines Inc.",2015,"American Airlines Inc.","40623","N805AN","O","Y",234,"Boeing","B787-8",84600,2015-04-28,19805,"AA",
2019,"AA","American Airlines Inc.",2015,"American Airlines Inc.","40624","N806AA","O","Y",234,"Boeing","B787-8",84600,2015-07-30,19805,"AA",
2019,"AA","American Airlines Inc.",2009,"American Airlines Inc.","29561","N806NN","O","Y",172,"Boeing","B737-823",40800,2009-09-21,19805,"AA",
2019,"AA","American Airlines Inc.",2015,"American Airlines Inc.","40625","N807AA","O","Y",234,"Boeing","B787-8",84600,2015-07-20,19805,"AA",
2019,"AA","American Airlines Inc.",2009,"American Airlines Inc.","31077","N807NN","O","Y",172,"Boeing","B737-823",40800,2009-09-28,19805,"AA",
2019,"AA","American Airlines Inc.",2015,"American Airlines Inc.","40626","N808AN","O","Y",234,"Boeing","B787-8",84600,2015-08-06,19805,"AA",
2019,"AA","American Airlines Inc.",2015,"American Airlines Inc.","40627","N809AA","O","Y",234,"Boeing","B787-8",84600,2015-08-28,19805,"AA",
2019,"AA","American Airlines Inc.",2015,"American Airlines Inc.","40628","N810AN","O","Y",234,"Boeing","B787-8",84600,2015-09-24,19805,"AA",
2019,"AA","American Airlines Inc.",2009,"American Airlines Inc.","33207","N810NN","O","Y",172,"Boeing","B737-823",40800,2009-10-15,19805,"AA",
2019,"AA","American Airlines Inc.",2015,"American Airlines Inc.","40629","N811AB","O","Y",234,"Boeing","B787-8",84600,2015-11-09,19805,"AA",
2019,"AA","American Airlines Inc.",2009,"American Airlines Inc.","31079","N811NN","O","Y",172,"Boeing","B737-823",40800,2009-10-29,19805,"AA",
2019,"AA","American Airlines Inc.",2015,"American Airlines Inc.","40630","N812AA","O","Y",234,"Boeing","B787-8",84600,2015-12-17,19805,"AA",
2019,"AA","American Airlines Inc.",2016,"American Airlines Inc.","40631","N813AN","O","Y",234,"Boeing","B787-8",84600,2016-02-16,19805,"AA",
2019,"AA","American Airlines Inc.",2016,"American Airlines Inc.","40632","N814AA","O","Y",234,"Boeing","B787-8",84600,2016-02-22,19805,"AA",
2019,"AA","American Airlines Inc.",2009,"American Airlines Inc.","29562","N814NN","O","Y",172,"Boeing","B737-823",40800,2009-11-12,19805,"AA",
2019,"AA","American Airlines Inc.",2016,"American Airlines Inc.","40633","N815AA","O","Y",234,"Boeing","B787-8",84600,2016-05-23,19805,"AA",
2019,"AA","American Airlines Inc.",2016,"American Airlines Inc.","40634","N816AA","O","Y",234,"Boeing","B787-8",84600,2016-05-29,19805,"AA",
2019,"AA","American Airlines Inc.",2017,"American Airlines Inc.","40635","N817AN","O","Y",234,"Boeing","B787-8",84600,2017-02-08,19805,"AA",
2019,"AA","American Airlines Inc.",2009,"American Airlines Inc.","29558","N817NN","O","Y",172,"Boeing","B737-823",40800,2009-12-03,19805,"AA",
2019,"AA","American Airlines Inc.",2017,"American Airlines Inc.","40636","N818AL","O","Y",234,"Boeing","B787-8",84600,2017-03-23,19805,"AA",
2019,"AA","American Airlines Inc.",2017,"American Airlines Inc.","40637","N819AN","O","Y",234,"Boeing","B787-8",84600,2017-04-07,19805,"AA",
2019,"AA","American Airlines Inc.",2009,"American Airlines Inc.","31083","N819NN","O","Y",172,"Boeing","B737-823",40800,2009-12-15,19805,"AA",
2019,"AA","American Airlines Inc.",2016,"American Airlines Inc.","40639","N820AL","O","Y",285,"Boeing","B787-9",84600,2016-09-13,19805,"AA",
2019,"AA","American Airlines Inc.",2009,"American Airlines Inc.","29559","N820NN","O","Y",172,"Boeing","B737-823",40800,2009-12-21,19805,"AA",
2019,"AA","American Airlines Inc.",2016,"American Airlines Inc.","40640","N821AN","O","Y",285,"Boeing","B787-9",84600,2016-10-04,19805,"AA",
2019,"AA","American Airlines Inc.",2016,"American Airlines Inc.","40642","N822AN","O","Y",285,"Boeing","B787-9",84600,2016-10-26,19805,"AA",
2019,"AA","American Airlines Inc.",2016,"American Airlines Inc.","40641","N823AN","O","Y",285,"Boeing","B787-9",84600,2016-12-12,19805,"AA",
2019,"AA","American Airlines Inc.",2017,"American Airlines Inc.","40643","N824AN","O","Y",285,"Boeing","B787-9",84600,2017-01-10,19805,"AA",
2019,"AA","American Airlines Inc.",2017,"American Airlines Inc.","40644","N825AA","O","Y",285,"Boeing","B787-9",84600,2017-01-27,19805,"AA",
2019,"AA","American Airlines Inc.",2010,"American Airlines Inc.","31087","N825NN","O","Y",172,"Boeing","B737-823",40800,2010-02-19,19805,"AA",
2019,"AA","American Airlines Inc.",2017,"American Airlines Inc.","40649","N826AN","O","Y",285,"Boeing","B787-9",84600,2017-06-01,19805,"AA",
2019,"AA","American Airlines Inc.",2010,"American Airlines Inc.","31089","N826NN","O","Y",172,"Boeing","B737-823",40800,2010-02-26,19805,"AA",
2019,"AA","American Airlines Inc.",2017,"American Airlines Inc.","40647","N827AN","O","Y",285,"Boeing","B787-9",84600,2017-06-06,19805,"AA",
2019,"AA","American Airlines Inc.",2010,"American Airlines Inc.","33209","N827NN","O","Y",172,"Boeing","B737-823",40800,2010-03-04,19805,"AA",
2019,"AA","American Airlines Inc.",2017,"American Airlines Inc.","40648","N828AA","O","Y",285,"Boeing","B787-9",84600,2017-06-29,19805,"AA",
2019,"AA","American Airlines Inc.",2017,"American Airlines Inc.","40651","N829AN","O","Y",285,"Boeing","B787-9",84600,2017-08-31,19805,"AA",
2019,"AA","American Airlines Inc.",2010,"American Airlines Inc.","33210","N829NN","O","Y",172,"Boeing","B737-823",40800,2010-03-11,19805,"AA",
2019,"AA","American Airlines Inc.",2017,"American Airlines Inc.","40650","N830AN","O","Y",285,"Boeing","B787-9",84600,2017-09-01,19805,"AA",
2019,"AA","American Airlines Inc.",2010,"American Airlines Inc.","31091","N830NN","O","Y",172,"Boeing","B737-823",40800,2010-03-22,19805,"AA",
2019,"AA","American Airlines Inc.",2017,"American Airlines Inc.","40652","N831AA","O","Y",285,"Boeing","B787-9",84600,2017-10-05,19805,"AA",
2019,"AA","American Airlines Inc.",2010,"American Airlines Inc.","33211","N831NN","O","Y",172,"Boeing","B737-823",40800,2010-03-29,19805,"AA",
2019,"AA","American Airlines Inc.",2017,"American Airlines Inc.","40638","N832AA","O","Y",285,"Boeing","B787-9",84600,2017-11-14,19805,"AA",
2019,"AA","American Airlines Inc.",2010,"American Airlines Inc.","33521","N832NN","O","Y",172,"Boeing","B737-823",40800,2010-04-06,19805,"AA",
2019,"AA","American Airlines Inc.",2017,"American Airlines Inc.","40645","N833AA","O","Y",285,"Boeing","B787-9",84600,2017-12-05,19805,"AA",
2019,"AA","American Airlines Inc.",2010,"American Airlines Inc.","31093","N833NN","O","Y",172,"Boeing","B737-823",40800,2010-04-09,19805,"AA",
2019,"AA","American Airlines Inc.",2018,"American Airlines Inc.","40653","N834AA","O","Y",285,"Boeing","B787-9",84600,2018-02-28,19805,"AA",
2019,"AA","American Airlines Inc.",2010,"American Airlines Inc.","29576","N834NN","O","Y",172,"Boeing","B737-823",40800,2010-04-26,19805,"AA",
2019,"AA","American Airlines Inc.",2019,"American Airlines Inc.","40656","N840AN","O","Y",285,"Boeing","B787-9",84600,2019-01-18,19805,"AA",
2019,"AA","American Airlines Inc.",2019,"American Airlines Inc.","40657","N841AN","O","Y",285,"Boeing","B787-9",84600,2019-02-25,19805,"AA",
2019,"AA","American Airlines Inc.",2013,"American Airlines Inc.","5698","N9002U","O","Y",128,"Airbus","A319-115",35600,2013-07-26,19805,"AA",
2019,"AA","American Airlines Inc.",2013,"American Airlines Inc.","5745","N9004F","O","Y",128,"Airbus","A319-115",35600,2013-08-19,19805,"AA",
2019,"AA","American Airlines Inc.",2013,"American Airlines Inc.","5761","N9006","O","Y",128,"Airbus","A319-115",35600,2013-08-30,19805,"AA",
2019,"AA","American Airlines Inc.",2017,"American Airlines Inc.","7617","N900UW","O","Y",181,"Airbus","A321-231",52300,2017-04-05,19805,"AA",
2019,"AA","American Airlines Inc.",2013,"American Airlines Inc.","5810","N9012","O","Y",128,"Airbus","A319-115",35600,2013-10-30,19805,"AA",
2019,"AA","American Airlines Inc.",2017,"American Airlines Inc.","7636","N901AA","O","Y",181,"Airbus","A321-231",52300,2017-04-20,19805,"AA",
2019,"AA","American Airlines Inc.",1999,"American Airlines Inc.","29503","N901AN","O","Y",160,"Boeing","B737-823",40800,1999-02-07,19805,"AA",
